"record_id","source_row_no","source_record_sha256","release_slot","scheduled_release_at","area_no","area_nm","p_area_no","p_area_nm","top_area_no","top_area_nm","top_area_lvl","mgr_no","mgr_nm","mgr_dept_nm","mgr_pos_nm","mgr_hire_dtm","mgr_act_yn","area_reg_dtm","top_area_reg_dtm"
"160409","6659","397a3db097839600a45bbf8d7f5b1d31988dd54f1098eb9661c86537b70d1004","436","2026-08-25T14:00:00+09:00","BIZ_42580","전략관리","BIZ00230","시 설","BIZ00230","시설","1","emp002562","박 지민","물류팀","실장","2019/09/28 19:04:24","재직","2022/04/07 00:00:20","2018/09/05 18:04:37"
"160410","6660","662c193aa4401f43b40da7f77f634c6f329289935e3a03e7c0a72743a1bec3d3","436","2026-08-25T14:00:00+09:00","BIZ19784","품질관리시스템","BIZ_00096","보 안","biz-00096","보안","최상위","EMP000175","이서준","데이터팀	","　차장　","2018-11-01 10:32:17","사용","2017/09/15 12:26:16","2017/09/05 09:25:52"
"160411","6661","2941567f18fc44599ecf8a9abbed3eb8468e69cae1b3f6f431c9e8407329e0f6","436","2026-08-25T14:00:00+09:00","BIZ_25351","R&D플랫폼","biz-00477","인사","BIZ_00477","인사","TOP_LEVEL","EMP 000113"," 정지우 ","고객서비스팀","대리","2012/03/25 01:07:43","y","2021/11/12 18:21:29","2025-05-19 03:05:40"
"160412","6662","7b1a3a0c476c1e5e128905d40f6f054864c6d11b3bb9272a19027821496b4937","436","2026-08-25T14:00:00+09:00","BIZ_30770","분석분석","BIZ_00487"," 보안 ","biz_00487","보안","1","EMP001017","정 수아","기획팀","과장"," 2018/07/02 16:21:10 ","1","20240518043431","2020/02/09 13:08:51"
"160413","6663","cf2df039b19ef0e300c61bd712393eba8c5e592d7b02854c8ff1132e0efe57f7","436","2026-08-25T14:00:00+09:00","BIZ_11596","영업팀","BIZ 00479","재무","BIZ_00479","재무","TOP_LEVEL","EMP001704","김하은"," 품질관리팀 ","사원","2021-08-30T15:40:17","y","2018-03-13 15:25:13","2016-12-14 14:24:24.0"
"160414","6664","db7757bc4590894b7ef1f02e8ca5d7e4da998958b6e0f86b83a7c230760b07fa","436","2026-08-25T14:00:00+09:00","BIZ 01355","자산관리운영 32","BIZ00253","품질관리","BIZ 00253","품질관리","UNKNOWN","emp001869","박예은","기획팀","대리","20250529141708","UNKNOWN","2022-10-24T17:34:04","2019/08/01 15:21:26"
"160415","6665","97719d4debd311e7a3b4a8205a250442b4227f59f425a2935ae4ff639564667b","436","2026-08-25T14:00:00+09:00","BIZ_35373","기획프로세스 37","BIZ_00408"," IT ","BIZ00408","IT	","1","EMP002479","강하준"," 법무팀 ","사원","2019-01-18T04:49:07","Y","2019/04/22 21:20:46","20180922153520"
"160416","6666","2c3dc8d65fbb136381cae7981f23f42e3aee837f575c4983efb05a6ae0224aa1","436","2026-08-25T14:00:00+09:00","BIZ 46629","고객서비스팀 28","BIZ_00556","시설"," BIZ_00556 ","시설","TOP_LEVEL","EMP 001708","조주원","교육운영팀","　부장　"," 2022.08.02 15:44:01 ","1","2024-05-06 07:06:09.0","20231022232204"
"160417","6667","cdbd324730663d79984bdd3a0c7cdeec5e64d2233a15bd3f7c96ba0f4791ad18","437","2026-08-25T14:03:00+09:00","BIZ-40572","교육서비스","BIZ-00336","전략	","biz_00336","전 략","top_level","EMP002815","강예은","IT운영팀	","팀장","2013-07-19 15:49:09","Y","2020-12-26T22:50:07","2021-12-10 12:19:52.0"
"160418","6668","6102deabd0bef7e4efa47143625f3af468377327b58ae4e2788c237fdeb65b4c","437","2026-08-25T14:03:00+09:00","BIZ35200","NULL","BIZ 00288","마케팅","biz-00288","마케팅","최상위","EMP000460","정민준	","시설관리팀","부장","20250830123145","재직","20230622024341","2022-01-23 03:51:35"
"160419","6669","a787b5dd47ec19619c8f7db021b5285a80c573dffe91587af6f03ceccfa54fa4","437","2026-08-25T14:03:00+09:00","BIZ-46521","영업운영","BIZ_00288","마케팅","BIZ_00288","마케팅","top_level","emp001925","박서준","보안팀","실장","2022-04-04T09:31:25","y","2016-07-19 15:11:32","2022-01-23 03:51:35"
"160420","6670","5303b8a7b195a57c43f4c229bbf9fd80a72b7fc4f0eeafbdd07375760d92d9e3","437","2026-08-25T14:03:00+09:00","BIZ_19934","시설시스템 19","BIZ00295","물류","BIZ_00295","물 류","TOP LEVEL"," EMP000688 ","윤예준","마케팅팀	","과장","2012/11/19 00:46:32","Y","2018-02-21 17:31:43.0","2022-07-04 01:17:31.0"
"160421","6671","bd1274bc6f1ade5809c4f5c0888fb765562a22fd3aeb88d9e1ba9c0223988422","437","2026-08-25T14:03:00+09:00","BIZ_33885","분석서비스  7","BIZ_00438","품질관리","BIZ_00438","품질관리","1","EMP001860","임서연","보안팀	","차장","20141129032241"," YES ","20240707031033","2019-12-13T02:22:05"
"160422","6672","6737f2fc622a503ea0674651c353abb195ead1cb5744f20aed5c7d8805b0c451","437","2026-08-25T14:03:00+09:00","BIZ-17071","교육프로세스  12","biz-00832","교육","BIZ_00832","교육	","1","emp001059","최예준"," 데이터팀 "," 팀장 ","2017-05-24 05:33:45.0","YES","2018/04/16 18:55:50","2024-07-09 20:40:30"
"160423","6673","464b70f8695b384efce20cb026cd68796e696ab482dc22f2a36132356c6973d3","437","2026-08-25T14:03:00+09:00","biz_31488","품질관리부","BIZ_00436","품질관리","BIZ_00436","품질관리","TOP LEVEL","EMP000203","박민준","영업팀	","　대리　","2010-01-13T13:10:40"," y ","2024-09-02 11:32:32.0","20171010174422"
"160424","6674","fca9cc5e6da4a7440b57cbbb7b025237d538c3d0c24280ccac63000951194334","437","2026-08-25T14:03:00+09:00","biz_44157","데이터플랫폼 14","BIZ_00207","영업	","BIZ_00207","영업","TOP LEVEL","emp002956","윤하은","영업팀	","　실장　","20221207084649","사용","2020-07-22 02:37:18.0","2021-08-31T15:42:37"
"160425","6675","0ea482d10e927912243779942a583fa4ca430ff4ae24733a1043799333a16e82","437","2026-08-25T14:03:00+09:00","BIZ_10498","고객서비스플랫폼  50","biz_00645","전략","biz-00645","전략","L1","EMP000955","정서준","고객서비스팀","과장","2010-02-20 22:26:19.0"," Y ","20240416070811","2025-11-27 11:54:37.0"
"160426","6676","823b2f5a69927c3d6d20589a10d8d17a020b149143887f78604abc0798d164e1","437","2026-08-25T14:03:00+09:00"," BIZ_34304 ","교육서비스","BIZ_00706","IT","BIZ_00706","I T","TOP LEVEL","EMP 002602"," 장수아 ","　시설관리팀　","팀장","20120502082708","재직","2021.03.18 18:19:57","2023/12/30 09:36:12"
"160427","6677","7ffa6d247ed6808e33f7782db12b665b2c6e5f218046e2e190740960bf503f9b","437","2026-08-25T14:03:00+09:00","BIZ 44885","생산관리","BIZ00548","분석","BIZ 00548","분석","최상위","emp001352","장시우"," 구매팀 ","부장","2011.11.25 16:32:17","1"," 2022-06-15T06:04:34 ","2022/09/28 22:23:45"
"160428","6678","0038e69bf71a515e492673351f0f28e7cc1e286f687ea8fd7b6598852b2c07fe","437","2026-08-25T14:03:00+09:00","BIZ 13112","품질관리분석 6","biz-00312","법무","biz_00312","법무	","최상위","EMP-001173","조윤서","재무팀","실장","2016.10.02 21:48:39","재직","2025.02.09 22:50:02","2021/02/15 13:20:55"
"160429","6679","40e57236d220dab487fd4ffffa7e60e2b68fc1e9d364166d632d285fefddfa25","437","2026-08-25T14:03:00+09:00","BIZ_03812"," 고객서비스팀 2 ","BIZ 00634","　자산관리　","BIZ_00634","자산관리","top_level","EMP000284","최서연","분석팀","사원","2020-05-16 12:17:52","UNKNOWN","2017-03-18 00:17:44.0","2025-06-25 05:05:04"
"160430","6680","032375bb39536cfd01b0bb87af9db3edd2a77b0dc4b71e5fc25b83aa7b5ad4b2","437","2026-08-25T14:03:00+09:00","BIZ_11211","시설플랫폼","biz-00186","미상","biz_00186"," 재무 ","1","EMP 001846","최주원	","데이터팀	","사원","2022.02.26 02:55:45","Y","2022-06-05 00:12:22","2023.01.04 06:01:07"
"160431","6681","07f9fa580e9ef7626267656047c9418b1349806e6a4e9b2b067951fca2888aa4","437","2026-08-25T14:03:00+09:00","biz_21919","　IT운영　","BIZ 00319","마케팅","biz-00319","마 케팅","최상위"," EMP000921 "," 강지훈 ","전략기획팀	","실장"," 2022.02.11 05:34:18 ","재직","2019-10-02 15:17:58.0","2024-02-01T20:54:26"
"160432","6682","e2b96ad84eda76b3095e5097e4e9854fff6547d3de315d26ec3bd2ac3762a0ee","438","2026-08-25T14:06:00+09:00","BIZ_01502","물류팀"," BIZ_00355 ","분석","BIZ_00355","분석","TOP LEVEL","EMP000428","　장윤서　","법 무팀","　실장　","2025/06/17 00:30:30","YES","20230116143006","2020.06.17 04:19:02"
"160433","6683","a2732e7b60f8ba96e92194383a32926fa824d47ba71ebec3a33eda808b51a6b9","438","2026-08-25T14:06:00+09:00","BIZ_07050","시설관리","biz_00896","IT"," BIZ_00896 ","IT","TOP LEVEL","EMP000919","강준서"," 법무팀 ","대리","20090401064416","1","2020.08.04 07:15:05","2018-08-05T08:46:29"
"160434","6684","55d5eda45e4e15e995b5fb1f549d54fef6223dc6db99dea56fd40d4dbab08b5c","438","2026-08-25T14:06:00+09:00"," BIZ_32532 ","고객서비스관리","BIZ_00873"," IT ","BIZ_00873"," IT ","TOP LEVEL","EMP002520","이 준서","법무팀","　부장　","2020/07/23 15:09:47","YES","2017-02-21T13:15:28","2024-05-17T20:11:39"
"160435","6685","8f77d215f55de7f9fa88b08246f15ff18fb7fa3b27f67f5f233c8c8590f98cab","438","2026-08-25T14:06:00+09:00","BIZ_32904","인사플랫폼","BIZ_00467","IT","BIZ_00467","IT","최상위","EMP000675","임서준	","　데이터팀　","사원","20220313092422","미사용","20171029154957","2022/12/07 01:34:11"
"160436","6686","1ca7618441eef878723b2b8cfb980b75ce310551b50faf2bef15a82cdf6009a0","438","2026-08-25T14:06:00+09:00","BIZ_05378","생산서비스 29","BIZ 00017","법무","BIZ_00017","법무","TOP_LEVEL"," EMP001712 ","이시우","R&D팀","기타","2014-08-17 21:19:09.0","재직","20161222204224","2021-04-04T19:50:15"
"160437","6687","53fe02c040536097bf65a3d7ed1953c51760828a4e3e84b69a25b55fff1116aa","438","2026-08-25T14:06:00+09:00","BIZ_02218"," 품질관리분석 28 "," BIZ_00869 ","인사","BIZ_00869","인 사","TOP_LEVEL","EMP001317","박윤서"," 구매팀 ","기타","2013-09-09 22:51:27","1","2025/08/08 02:45:32","9999/99/99 99:99:99"
"160438","6688","91b2c9415f1c626ab5626eeb5430e3c666dcda15f9bc5ccbaaaddae1dfe6a070","438","2026-08-25T14:06:00+09:00","BIZ_11673","생산부","BIZ_00182","물류","BIZ00182","물류","1"," EMP000075 ","강하은"," R&D팀 ","　파트장　","2014-09-30 05:43:57","n","2023-09-21 23:36:31"," 2024/03/09 07:19:13 "
"160439","6689","e6e9ab16c486b6afa1c460f58659e57877a4b2cfac3a06a802b0ff8119b9327c","438","2026-08-25T14:06:00+09:00","BIZ_17080","마케팅플랫폼","BIZ_00396","시설","biz_00396","시설","최상위","EMP001639","정민서","생산팀"," 파트장 ","2008/08/18 07:28:58","y","0000-00-00 00:00:00","20211018222719"
"160440","6690","757d348642fc107b1dae9676f206bbe4b3bf5412326580a00a0c4132ea5dfa58","438","2026-08-25T14:06:00+09:00","BIZ14324","전략서비스"," BIZ_00349 ","인사","biz-00349","인 사","L1","EMP000586","박윤서","고객서비스팀"," 실장 ","2015-11-01 04:21:34.0","YES","20170407094337","20220322235612"
"160441","6691","6deacb41b96d4c96203e5c28558d75df8f5e46ca6dd4e8c36707b8111ce0d4a2","438","2026-08-25T14:06:00+09:00","BIZ-25867","　R&D시스템　","BIZ_00060","법무","BIZ 00060","법무","TOP LEVEL","EMP002329","조지민","품질관리팀	","사원","2024-12-25 08:54:11.0","재직","2022/08/27 03:49:13","2023-06-12T08:30:00"
"160442","6692","f630eacc3974fc0d675fa6362691ddc4d4fdaffdb86eb36d135d1b5999347271","438","2026-08-25T14:06:00+09:00","BIZ_11052","교육프로세스"," BIZ_00504 ","물류","BIZ00504","물류","top_level","EMP002891","최예은","영업팀","파트장","2014-04-08T20:49:28"," YES ","2020-06-24T02:19:42","2018-12-26T10:10:48"
"160443","6693","b0d7314725c4411bdf9c73078df34e301b466379e01f78e22f7aa3e43fae73bd","438","2026-08-25T14:06:00+09:00","BIZ 07426","보안분석  1","BIZ-00637"," 교육 ","biz-00637","교 육","TOP_LEVEL","EMP000347","김예준	","전략기획팀","팀 장","2009/07/18 02:55:57","Y","2025-03-26 11:19:31.0","2018-02-04T21:05:55"
"160444","6694","db8c88b8747b4998da0e84d9ff4d2b1845c32e611e0ea6ede6536a489980b6e1","438","2026-08-25T14:06:00+09:00","BIZ_21971"," 데이터플랫폼 ","biz_00128","법무","biz-00128","법 무","L1","EMP001535","최윤서"," 물류팀 ","과장","2022.12.19 18:12:47","사용","2017-04-10 00:22:08.0","2024.12.19 19:39:59"
"160445","6695","1fbdb24f71a447d09d9dcc0efc33b17bab4b860e53ffdb36d73dd4d97dd0abdc","438","2026-08-25T14:06:00+09:00","BIZ-31117","고객서비스프로세스 33","BIZ_00040","NULL","BIZ_00040","고객서비스","최상위","EMP001191","이예준	","자산관리팀","팀장"," 2018-07-01T06:58:16 ","1","2020/05/21 09:31:43","2022-11-04 19:13:44.0"
"160446","6696","3a7f75191f01d5d66eb71c942e4cf9a19b70958ab8be1d02228a25398001c5cd","438","2026-08-25T14:06:00+09:00","BIZ 04277"," 분석팀 ","BIZ_00867","I T","biz-00867","I T","1","EMP-001805","정윤서","IT운영팀","대리","20110510004121","사용","20250323020025","2020-06-25 15:50:01.0"
"160447","6697","f22ed135f05926056cfcd2c18c49a913a4ea88dac673a5c618c7a4acfb3265f1","438","2026-08-25T14:06:00+09:00","BIZ_40861","교육관리","BIZ_00456","　데이터　","biz_00456","데이터	","TOP_LEVEL","emp000661","정하준","시설관리팀","파트장","2023-03-26 08:50:40","y","2018-04-13T20:40:18","2018-03-03 19:42:31.0"
"160448","6698","8b9575910bc2a5fe23d047a9f5502c6cd33eae943c43c3328f4876ed93405b62","439","2026-08-25T14:09:00+09:00","BIZ 39585","물류팀"," BIZ_00932 "," 시설 "," BIZ_00932 ","시설","1","EMP-000304","임예준	","인사팀","대리","2022.12.11 15:02:44"," 사용 ","2024-12-10 09:34:04.0","2025.12.03 06:41:20"
"160449","6699","c45a14b1a68dddf33dede68210df7411d5e3f164f246ee9ba745f6a1f16f23dd","439","2026-08-25T14:09:00+09:00","BIZ_24351","보안시스템","biz_00601","물류","BIZ00601","물류","최상위","emp002655","이민준"," 자산관리팀 ","파트장","2025-01-28 13:19:20.0","재직"," 2024-08-27T01:35:57 ","2021-04-13 13:54:39.0"
"160450","6700","53ac3de88fc901eda4e2c2282839265c1c4bc9295d885ff7edc8bc8dd13dc352","439","2026-08-25T14:09:00+09:00","biz-28157","영업부  32"," BIZ_00751 ","NULL","BIZ_00751","IT","TOP_LEVEL","emp001927","윤하준","　법무팀　","과장","2015-12-15 10:35:13","YES","2020.06.08 14:40:30","2022-06-05T16:04:49"
"160451","6701","b9d3eeb50820a7b8dea76b788a6d032f5892ef5b9db18ce103810eba9a35c90a","439","2026-08-25T14:09:00+09:00","biz_45208","IT플랫폼","biz_00399"," 마케팅 ","BIZ00399","마케팅	","1"," EMP001513 ","강도윤","　생산팀　","과장	","2023/08/31 06:56:39","y","20231020213502","2024-08-02 23:45:40.0"
"160452","6702","522184ae854d5e288812dda08131a21f38c716fa4cdc92577f9e32b833219ef2","439","2026-08-25T14:09:00+09:00"," BIZ_29393 ","시설서비스 7","BIZ00748","보안","biz-00748"," 보안 ","TOP_LEVEL","EMP-001476","최지우"," R&D팀 ","실장","2008/11/17 15:30:54","y","2019-11-28 19:44:21.0","2018.05.27 19:22:19"
"160453","6703","01604f8f4da385e2526b7249b09bdd9de3d64537e9e6f57298d488e96e7f78e7","439","2026-08-25T14:09:00+09:00","BIZ_44660","법무관리","BIZ 00641"," 시설 "," BIZ_00641 ","시설","1","EMP000287","이예준","교육운영팀	"," 대리 ","2017-09-30T10:47:19"," Y ","2017.07.09 07:47:05","2017.07.04 02:06:55"
"160454","6704","3b162a8a076d3130e34c0be6ec2cec3a6cb7248150d555255c8973330b3ca45b","439","2026-08-25T14:09:00+09:00","BIZ_22641","마케팅부 15","BIZ_00715","품질관리","BIZ_00715","품질관리","top_level"," EMP000778 ","강수아","전략기획팀","사원","2024-06-24 23:55:07.0","1","2026-03-10 18:55:54","20260124111407"
"160455","6705","7b855b784ae6453898a0a295ae9f07a557e892b4de03e8b0f2bd1cbae1e7ba26","439","2026-08-25T14:09:00+09:00"," BIZ_42181 ","생산프로세스"," BIZ_00088 ","고객서비스","BIZ_00088","고객서비스","TOP LEVEL","EMP001143"," 이예은 ","R&D팀","사원","2013-09-27T19:20:51"," 1 ","2024.01.25 23:47:36","2021-08-03T10:41:34"
"160456","6706","2681ba7c9f435b824160bca19dba59413d9e74ee3fe245d58f7f69bd018f5491","439","2026-08-25T14:09:00+09:00","BIZ_02515","　품질관리분석　","BIZ_00466","자산관리","BIZ_00466","자 산관리","1","EMP000279","정하은","　데이터팀　","차장","2012-04-14T07:53:24","Y","2021/10/05 22:51:24","20160612040057"
"160457","6707","234b4790284e5c183b16ea1a6c5e6a1b45479c55310dc2bad8b73e2e00061ff3","439","2026-08-25T14:09:00+09:00","BIZ 21972","시설팀","BIZ 00454","재무","BIZ-00454","재무","TOP_LEVEL","EMP 002428","이 도윤","재무팀","파트장"," 2022.03.24 01:11:27 ","YES","20221108091357","2017-07-04 23:39:32.0"
"160458","6708","5f0b37c5c15872db9a336a240f23d86f6df8f0eb6310291bef6095ad5998be36","439","2026-08-25T14:09:00+09:00","BIZ_40594","고객서비스프로세스 16","BIZ 00237","고객서비스	","BIZ-00237","고객서비스","TOP_LEVEL"," EMP001755 ","강도윤","물류팀","차장","2010-04-08 14:29:32","y","2021-05-22 10:18:25","2016.06.08 09:51:13"
"160459","6709","fd37a6aeaceb1577123c665e1cd8f81a96962c6aa614c22eaa027d1735a99cbc","439","2026-08-25T14:09:00+09:00","BIZ_34298","물류시스템"," BIZ_00481 ","보안","BIZ_00481"," 보안 ","1","EMP001737"," 임지훈 ","보안팀","부장","2018-05-14T06:02:49","재직"," 2019-04-27 00:35:44.0 ","2020/03/01 12:49:14"
"160460","6710","78cac83e03dddf0a2d197e38eab14d111ebc231e85c847c91391a78949d296b5","439","2026-08-25T14:09:00+09:00","BIZ_45389","인사부 50","BIZ 00409"," 기획 ","BIZ_00409","기획","TOP_LEVEL","emp000457","　장하은　","기획팀","　팀장　","2021-07-24 07:52:36","YES","2016.02.13 06:11:41","20230114125428"
"160461","6711","8cc5df4bb731b6d7d2660f84fa48888340cf21e36e02000b5a084d3fb3bf62b8","439","2026-08-25T14:09:00+09:00","BIZ_02531","법무운영","BIZ_00659","시 설","BIZ 00659","시설","TOP_LEVEL","EMP002055"," 강민서 ","고객서비스팀	","　차장　","2012/02/21 17:20:18","y","2023-09-20 13:06:26","2025-07-30 15:44:45.0"
"160462","6712","45c9d464649906964f367eaa81b58ec5b34b6e1000bdcace5b923b106b17e8d1","439","2026-08-25T14:09:00+09:00","BIZ41948","자산관리서비스","biz_00018"," IT ","BIZ_00018","IT","최상위","EMP001754","강예준","생산팀","과 장","20210114132816","재직","2020.02.01 08:28:16","2020-10-04T18:18:51"
"160463","6713","93fbe9ee8dc3cdc8e1e305a479ea2b44445e92c5c0c322ed3729c099b8b0d5e0","440","2026-08-25T14:12:00+09:00","BIZ-38238","R&D분석","BIZ_00703","　마케팅　","biz_00703","마 케팅","L1","EMP 001767"," 강준서 ","데이터팀"," 부장 "," 2020/11/13 21:03:01 ","YES","2023.05.20 07:20:11","2017-12-03 02:55:08"
"160464","6714","2141d7644b26eb6718f76572f4c42159501d02b5c7b6134763de89f8e874d814","440","2026-08-25T14:12:00+09:00","BIZ_07120","　법무관리　"," BIZ_00949 ","데이터","BIZ_00949"," 데이터 ","TOP LEVEL","EMP000362","","N/A","미상","2018.05.09 03:58:44","사용","2022-07-05 00:54:03","2020.12.07 13:54:55"
"160465","6715","d5c49d5629e19c8bbf41ea52217996e74d374e9a6fdff33f77743a2318d1170e","440","2026-08-25T14:12:00+09:00","BIZ_01054"," 품질관리운영 47 ","BIZ_00549","분석","BIZ_00549","오류지역","TOP LEVEL","emp001219","조준서"," 전략기획팀 ","파트장","2011-02-09 20:02:14.0"," 재직 ","20231212101926","2016/12/20 02:35:10"
"160466","6716","c2b4c6bb6eff59c916107d3cb730a24ef00acdaf391e137e6ce84e6ea6b822a2","440","2026-08-25T14:12:00+09:00","biz_02839","전략서비스 15","BIZ 00053","자산관리","BIZ-00053","자산관리","top_level","emp000192","이 서준","인 사팀","기타","2021.01.24 05:41:34","Y","2018-11-18T02:31:09"," 2025-06-23 12:31:36 "
"160467","6717","270cd41e534ed8d0c0e60a34bc9a6cef320687ef2f5ddbd4623764ed168f8e29","440","2026-08-25T14:12:00+09:00","BIZ 34563","보안부 20","biz-00747","시 설","BIZ_00747","　시설　","top_level","EMP001655","조준서	","　데이터팀　","실장","2009-10-12T05:35:10","y","2016-03-13T19:53:04","20201221094033"
"160468","6718","f845fa1f34d0df82f2524fbba1c6dc107846c6285c46e90de60bd5b56bbab25d","440","2026-08-25T14:12:00+09:00","BIZ_44390","구매분석","BIZ_00995","R&D	","biz_00995"," R&D ","TOP LEVEL","EMP 001843","박지민","데 이터팀","팀장","2010/10/26 23:23:59","Y","2018/07/14 04:40:29","20260506105257"
"160469","6719","03b3d84709b8937f694a1cd27e575493059c70ab542eaa6a0cfbe240ef20a47f","440","2026-08-25T14:12:00+09:00","BIZ_44135","법무분석","BIZ_00857","품질관리"," BIZ_00857 ","품 질관리","TOP LEVEL"," EMP002035 ","임지훈","R&D팀","사원","2015-10-06 20:52:55.0","1","2018.05.03 20:53:19","2022.09.19 03:16:12"
